2207,402,10.75,5,2024
2208,824,262.96,11,2024
2209,621,855.04,4,2023
2210,477,218.89,3,2023
2211,357,554.84,8,2023
2212,739,772.75,6,2024
2213,369,470.81,10,2024
2214,67,360.71,10,2023
2215,565,563.95,3,2023
2216,685,774.54,1,2023
2217,923,466.82,6,2023
2218,887,921.77,10,2023
2219,336,947.47,3,2024
2220,716,754.17,8,2024
2221,907,138.89,8,2024
2222,97,433.53,10,2023
2223,95,30.76,8,2023
2224,909,896.19,3,2024
2225,11,97.84,7,2024
2226,243,158.21,8,2023
2227,301,248.7,12,2024
2228,503,26.8,1,2024
2229,835,446.28,5,2023
2230,329,113.13,3,2023
2231,776,95.26,11,2023
2232,345,513.23,12,2023
2233,357,462.66,7,2023
2234,302,947.54,12,2023
2235,730,185.87,2,2024
2236,189,929.55,10,2024
2237,443,329.17,5,2023
2238,528,330.41,3,2023
2239,24,133.49,5,2024
2240,174,991.37,10,2024
2241,296,588.76,2,2023
2242,189,676.71,5,2023
2243,61,211.22,5,2024
2244,51,157.13,12,2024
2245,515,104.11,6,2023
2246,339,316.7,3,2023
2247,280,24.6,9,2024
2248,449,731.75,10,2024
2249,988,617.34,5,2023
2250,929,54.36,8,2024
2251,669,990.6,1,2023
2252,894,217.22,8,2024
2253,202,200.09,3,2023
2254,580,540.41,11,2023
2255,471,699.76,7,2023
2256,360,649.97,10,2023
2257,13,570.39,2,2023
2258,607,85.68,10,2024
2259,259,176.95,5,2023
2260,718,397.04,4,2024
2261,173,203.2,10,2023
2262,936,536.99,1,2024
2263,87,923.52,12,2023
2264,404,260.38,10,2023
2265,321,312.38,1,2024
2266,101,571.4,4,2023
2267,122,298.46,1,2024
2268,851,34.24,10,2024
2269,141,161.97,11,2023
2270,347,70.43,10,2023
2271,337,112.22,3,2024
2272,219,552.05,6,2024
2273,629,330.43,11,2024
2274,852,491.12,4,2023
2275,718,753.16,4,2023
2276,738,108.32,2,2023
2277,817,146.89,8,2023
2278,625,131.72,1,2023
2279,355,518.89,1,2024
2280,733,370.87,5,2024
2281,634,621.03,9,2024
2282,48,971.01,12,2024
2283,316,353.27,12,2023
2284,993,916.14,6,2024
2285,631,166.91,2,2024
2286,728,310.07,3,2024
2287,597,867.35,7,2023
2288,374,374.85,3,2023
2289,978,373.25,2,2023
2290,734,79.68,10,2023
2291,56,861.8,9,2024
2292,804,186.68,2,2023
2293,214,231.74,10,2023
2294,877,978.44,11,2023
2295,640,563.84,11,2024
2296,202,219.88,7,2024
2297,609,575.38,12,2024
2298,737,494.8,6,2023
2299,212,147.98,9,2023
2300,954,697.61,11,2024
2301,209,356.56,2,2024
2302,237,834.55,6,2023
2303,933,10.07,11,2024
2304,820,339.17,3,2024
2305,606,889.65,3,2024
2306,329,649.5,5,2024
2307,641,794.64,8,2023
2308,430,296.0,3,2024
2309,589,589.32,10,2024
2310,591,387.69,12,2023
2311,434,440.51,9,2024
2312,125,182.24,2,2023
2313,275,320.1,12,2023
2314,29,210.62,5,2023
2315,360,656.62,12,2024
2316,168,228.86,11,2024
2317,445,117.84,8,2023
2318,52,568.34,11,2023
2319,170,794.64,4,2024
2320,61,864.48,4,2023
2321,527,62.49,7,2023
2322,734,125.43,2,2023
2323,882,575.7,4,2024
2324,7,460.42,4,2024
2325,683,525.13,10,2024
2326,784,875.01,7,2024
2327,69,186.9,1,2023
2328,899,183.13,3,2023
2329,419,777.65,8,2023
2330,938,726.36,8,2024
2331,379,886.1,9,2024
2332,391,619.37,6,2024
2333,671,995.72,12,2024
2334,755,477.83,7,2024
2335,917,484.89,10,2024
2336,63,842.24,9,2024
2337,376,46.43,5,2024
2338,855,755.18,4,2023
2339,992,44.86,6,2024
2340,329,254.88,4,2024
2341,458,22.81,10,2024
2342,989,485.75,5,2023
2343,303,503.63,3,2024
2344,218,887.68,12,2023
2345,209,456.74,12,2023
2346,516,103.82,3,2023
2347,571,48.71,8,2024
2348,293,193.64,11,2024
2349,808,952.28,10,2023
2350,584,995.01,3,2023
2351,399,793.94,7,2023
2352,923,592.21,9,2023
2353,521,146.89,4,2024
2354,475,852.79,11,2023
2355,314,68.47,2,2024
2356,13,592.08,6,2023
2357,472,691.01,5,2023
2358,397,354.65,12,2024
2359,76,360.83,10,2023
2360,679,835.24,10,2023
2361,828,568.43,12,2023
2362,215,215.06,2,2024
2363,716,181.93,4,2023
2364,499,405.8,8,2023
2365,514,996.16,10,2024
2366,414,466.44,1,2023
2367,270,654.4,11,2024
2368,248,29.3,10,2024
2369,13,843.37,4,2024
2370,726,903.78,1,2023
2371,490,766.64,5,2023
2372,612,695.48,8,2024
2373,180,142.2,7,2023
2374,401,565.3,3,2023
2375,963,277.42,11,2024
2376,233,245.03,6,2023
2377,778,167.39,3,2024
2378,452,374.36,12,2024
2379,859,423.36,9,2023
2380,345,614.7,7,2023
2381,884,844.76,12,2023
2382,639,218.22,4,2024
2383,642,863.99,7,2023
2384,51,727.58,3,2023
2385,924,647.73,10,2024
2386,594,33.52,9,2023
2387,202,833.6,12,2023
2388,384,724.61,3,2024
2389,297,124.84,1,2024
2390,856,60.23,4,2023
2391,862,220.3,8,2024
2392,46,751.64,2,2024
2393,754,947.19,12,2024
2394,985,555.27,2,2023
2395,491,319.65,4,2024
2396,626,600.04,8,2023
2397,262,342.12,8,2023
2398,451,775.93,12,2024
2399,843,265.93,8,2023
2400,321,10.7,2,2024
2401,417,697.46,12,2024
2402,893,433.44,9,2024
2403,174,44.8,7,2024
2404,388,822.58,8,2023
2405,632,552.58,11,2024
2406,26,558.28,2,2024
2407,349,942.92,3,2024
2408,732,983.47,4,2024
2409,56,941.25,7,2024
2410,683,339.91,11,2023
2411,37,366.53,8,2024
2412,846,831.79,1,2024
2413,421,791.95,12,2024
2414,148,904.16,1,2024
2415,11,102.05,1,2023
2416,94,858.98,2,2024
2417,152,93.23,5,2023
2418,927,100.28,5,2023
2419,773,878.23,10,2023
2420,87,959.94,11,2023
2421,951,881.66,4,2024
2422,180,229.52,8,2023
2423,129,187.87,3,2023
2424,545,440.64,5,2024
2425,89,127.87,4,2023
2426,341,461.3,11,2024
2427,879,479.82,3,2023
2428,873,141.73,7,2023
2429,939,796.67,2,2024
2430,270,551.88,3,2023
2431,264,781.34,6,2023
2432,795,71.72,11,2024
2433,399,453.9,10,2024
2434,507,733.28,2,2024
2435,474,737.3,7,2023
2436,364,282.83,9,2023
2437,400,395.19,8,2024
2438,261,844.85,2,2023
2439,283,343.28,10,2023
2440,238,566.47,1,2023
2441,580,164.03,4,2023
2442,973,411.99,5,2023
2443,368,905.69,5,2024
2444,645,836.23,10,2024
2445,804,253.59,8,2023
2446,721,447.93,4,2023
2447,241,386.84,12,2023
2448,612,730.79,9,2024
2449,237,39.3,8,2024
2450,65,116.8,5,2024
2451,783,677.78,5,2023
2452,207,714.93,12,2024
2453,189,976.32,4,2023
2454,310,547.5,5,2023
2455,697,788.96,8,2023
2456,300,95.89,5,2023
2457,792,117.74,12,2023
2458,271,164.58,1,2023
2459,692,352.04,2,2024
2460,548,312.5,9,2024
2461,957,897.39,6,2023
2462,69,495.17,11,2024
2463,827,744.32,6,2023
2464,132,536.39,12,2024
2465,160,175.05,9,2023
2466,375,16.09,11,2023
2467,764,751.42,3,2024
2468,498,878.81,10,2024
2469,578,686.17,1,2023
2470,493,878.3,10,2024
2471,469,621.42,4,2024
2472,7,352.98,4,2024
2473,262,70.27,11,2023
2474,674,59.11,6,2024
2475,595,776.64,5,2024
2476,626,264.85,7,2023
2477,266,175.53,6,2023
2478,74,754.21,7,2023
2479,86,832.35,2,2023
2480,200,378.65,10,2023
2481,403,59.49,2,2024
2482,403,217.09,5,2024
2483,206,222.97,2,2023
2484,796,847.74,7,2024
2485,397,781.8,10,2024
2486,601,172.31,7,2023
2487,323,556.15,5,2024
2488,757,756.26,3,2024
2489,377,422.53,8,2024
2490,738,745.2,12,2024
2491,46,329.19,5,2024
2492,125,982.62,4,2023
2493,894,10.78,3,2024
2494,623,863.13,8,2024
2495,240,558.85,11,2024
2496,263,220.21,3,2024
2497,56,67.75,8,2024
2498,258,349.8,2,2024
2499,518,210.54,2,2023
2500,696,854.08,5,2024
2501,247,746.3,7,2023
2502,240,477.33,11,2023
2503,238,974.39,1,2024
2504,637,674.14,10,2024
2505,841,804.57,4,2023
2506,763,944.63,2,2024
2507,977,285.92,9,2023
2508,841,735.09,2,2024
2509,305,785.48,1,2024
2510,183,581.58,8,2024
2511,246,596.49,8,2023
2512,422,36.21,4,2024
2513,360,303.48,7,2023
2514,133,86.76,7,2023
2515,349,887.42,9,2023
2516,930,551.03,2,2023
2517,9,204.93,11,2024
2518,209,959.58,2,2023
2519,733,533.32,11,2023
2520,174,215.53,4,2023
2521,3,416.58,2,2024
2522,899,490.41,7,2024
2523,217,728.95,5,2023
2524,982,497.52,12,2023
2525,74,75.65,10,2023
2526,455,851.09,1,2023
2527,720,231.29,12,2023
2528,887,443.78,8,2023
2529,287,160.56,7,2023
2530,820,410.41,6,2023
2531,433,826.76,5,2023
2532,584,875.03,9,2024
2533,392,359.53,5,2024
2534,681,952.66,7,2024
2535,770,346.14,10,2023
2536,568,395.23,1,2023
2537,762,649.05,6,2023
2538,879,17.77,12,2023
2539,67,268.95,7,2023
2540,724,771.23,11,2024
2541,438,644.44,8,2023
2542,736,306.73,8,2023
2543,853,485.69,8,2023
2544,206,166.85,5,2024
2545,513,915.96,8,2024
2546,938,525.42,8,2023
2547,191,571.46,9,2023
2548,485,116.36,7,2023
2549,819,240.58,3,2023
2550,123,38.3,8,2023
2551,654,558.56,9,2023
2552,304,406.89,9,2023
2553,66,416.36,6,2024
2554,703,21.8,4,2023
2555,644,988.1,11,2024
2556,484,551.17,5,2023
2557,190,357.83,7,2024
2558,418,453.25,8,2023
2559,532,947.17,5,2024
2560,930,17.26,2,2024
2561,703,583.64,2,2024
2562,866,909.11,11,2023
2563,370,36.18,1,2023
2564,798,586.82,2,2024
2565,410,73.81,7,2023
2566,774,164.33,7,2023
2567,719,699.27,3,2023
2568,798,51.96,12,2023
2569,456,82.3,7,2024
2570,991,680.2,11,2024
2571,493,526.55,5,2023
2572,890,955.81,11,2023
2573,39,341.07,11,2023
2574,555,800.26,4,2023
2575,70,694.42,7,2023
2576,878,29.25,7,2023
2577,602,846.47,7,2024
2578,959,903.46,5,2023
2579,843,645.64,9,2023
2580,485,733.49,10,2024
2581,435,161.07,11,2024
2582,437,992.66,7,2023
2583,57,846.03,1,2023
2584,144,381.67,4,2023
2585,115,136.36,7,2024
2586,661,429.81,5,2024
2587,602,157.01,12,2023
2588,366,988.3,7,2024
2589,167,294.17,6,2024
2590,634,94.29,4,2024
2591,438,831.23,6,2023
2592,732,505.09,5,2023
2593,303,970.47,1,2023
2594,31,38.06,4,2024
2595,114,237.53,1,2024
2596,261,802.67,7,2024
2597,524,724.99,7,2023
2598,566,437.88,3,2023
2599,901,832.84,10,2024
2600,405,837.74,7,2024
2601,594,717.59,11,2023
2602,96,62.61,1,2023
2603,24,350.53,3,2024
2604,604,451.34,6,2024
2605,855,925.49,10,2024
2606,604,851.25,3,2023
2607,483,637.75,8,2023
2608,859,429.89,12,2023
2609,926,299.08,5,2024
2610,879,852.78,2,2024
2611,780,761.48,2,2024
2612,860,467.48,3,2023
2613,706,393.63,4,2023
2614,763,362.52,2,2024
2615,774,835.01,8,2023
2616,219,24.15,1,2024
2617,90,876.59,12,2024
2618,987,737.42,7,2024
2619,380,887.19,8,2023
2620,872,370.22,12,2023
2621,267,373.75,10,2024
2622,291,606.17,1,2024
2623,330,956.56,9,2023
2624,357,834.11,7,2023
2625,805,900.59,10,2024
2626,203,802.14,6,2024
2627,628,248.82,8,2024
2628,677,390.22,12,2024
2629,321,410.2,3,2024
2630,671,872.11,3,2023
2631,486,39.9,9,2023
2632,675,679.8,2,2023
2633,993,514.19,10,2023
2634,359,351.75,8,2023
2635,236,475.47,7,2024
2636,727,318.76,10,2024
2637,878,496.72,3,2023
2638,981,529.33,12,2023
2639,886,302.51,6,2023
2640,782,372.42,9,2024
2641,686,948.02,4,2023
2642,442,521.54,3,2023
2643,131,872.14,3,2023
2644,424,488.75,4,2023
2645,306,51.09,3,2024
2646,438,634.18,8,2024
2647,192,229.62,11,2023
2648,739,151.93,5,2024
2649,396,500.66,5,2024
2650,927,759.76,3,2023
2651,242,318.68,9,2023
2652,286,163.38,1,2024
2653,774,612.65,4,2024
2654,528,84.99,4,2024
2655,158,375.21,10,2024
2656,783,401.73,4,2023
2657,541,829.0,1,2023
2658,765,91.75,1,2024
2659,884,391.66,8,2024
2660,813,159.77,6,2024
2661,798,482.02,3,2023
2662,871,143.68,5,2023
2663,802,225.37,6,2023
2664,30,453.84,3,2023
2665,603,333.93,3,2024
2666,389,275.52,5,2023
2667,524,754.64,3,2024
2668,866,892.61,10,2024
2669,794,586.22,12,2023
2670,659,635.24,10,2024
2671,971,188.36,10,2024
2672,181,650.83,7,2024
2673,864,805.87,4,2024
2674,959,831.33,7,2023
2675,695,485.22,1,2024
2676,117,724.96,12,2024
2677,54,504.5,2,2023
2678,394,243.25,9,2024
2679,407,767.58,2,2024
2680,7,324.73,6,2023
2681,950,72.46,9,2024
2682,306,436.89,1,2024
2683,890,475.97,10,2023
2684,675,897.43,8,2024
2685,232,654.36,6,2023
2686,166,258.96,11,2024
2687,547,912.35,5,2023
2688,442,221.3,8,2023
2689,265,894.77,10,2024
2690,164,748.81,12,2023
2691,971,145.59,4,2023
2692,910,951.13,7,2024
2693,159,686.03,3,2024
2694,725,477.5,7,2023
2695,746,134.2,12,2023
2696,339,998.62,9,2024
2697,540,618.88,12,2024
2698,269,691.25,6,2024
2699,106,935.94,12,2023
2700,597,697.47,3,2024
2701,172,979.12,11,2024
2702,916,155.06,8,2023
2703,878,115.13,12,2023
2704,924,882.55,9,2024
2705,711,799.04,10,2024
2706,916,372.96,10,2024
2707,767,878.27,6,2024
2708,444,280.54,12,2023
2709,329,188.97,2,2023
2710,215,157.42,4,2024
2711,419,646.77,7,2023
2712,726,677.77,11,2023
2713,69,752.46,2,2024
2714,544,353.98,6,2024
2715,712,456.97,8,2023
2716,333,856.0,3,2023
2717,159,48.7,8,2023
2718,229,498.59,1,2023
2719,760,372.91,9,2024
2720,357,470.59,9,2023
2721,297,43.05,10,2023
2722,99,41.61,10,2024
2723,951,991.19,11,2024
2724,684,941.66,7,2024
2725,119,728.83,9,2023
2726,242,580.17,11,2024
2727,600,630.57,7,2024
2728,730,370.49,2,2024
2729,333,339.49,11,2024
2730,106,990.26,5,2023
2731,858,753.09,4,2024
2732,135,573.1,3,2024
2733,520,490.8,1,2024
2734,938,178.89,8,2023
2735,120,704.3,7,2024
2736,193,806.27,8,2023
2737,682,677.92,9,2024
2738,431,963.71,10,2023
2739,45,457.15,8,2023
2740,955,37.67,9,2024
2741,208,581.47,10,2024
2742,848,588.93,2,2024
2743,721,67.62,11,2024
2744,872,124.18,3,2024
2745,660,535.02,3,2024
2746,104,799.62,2,2024
2747,347,272.3,4,2024
2748,435,471.62,1,2023
2749,740,25.61,9,2024
2750,959,288.74,4,2024
2751,840,794.77,11,2024
2752,791,623.12,9,2023
2753,715,178.74,2,2023
2754,921,483.6,2,2023
2755,585,240.15,11,2024
2756,429,699.76,4,2024
2757,491,918.96,12,2023
2758,852,867.36,7,2024
2759,621,647.58,2,2024
2760,281,320.32,7,2023
2761,652,814.31,11,2023
2762,205,875.88,10,2023
2763,964,902.02,4,2023
2764,955,173.78,11,2023
2765,913,973.11,7,2023
2766,382,579.36,5,2023
2767,253,912.55,6,2024
2768,996,116.16,6,2023
2769,191,929.6,10,2024
2770,312,235.65,9,2023
2771,303,905.56,12,2023
2772,412,707.02,10,2024
2773,881,161.54,2,2024
2774,578,484.17,1,2023
2775,904,462.11,4,2024
2776,815,339.85,12,2023
2777,535,756.59,8,2023
2778,876,186.69,8,2024
2779,459,713.14,6,2024
2780,876,580.67,3,2023
2781,582,874.72,11,2024
2782,594,786.92,5,2024
2783,310,319.53,6,2023
2784,567,998.01,12,2023
2785,986,935.31,10,2023
2786,471,34.73,5,2024
2787,566,766.16,5,2024
2788,572,534.24,2,2024
2789,714,622.33,8,2023
2790,505,382.65,1,2023
2791,488,425.42,4,2024
2792,717,481.14,8,2024
2793,646,969.31,10,2023
2794,253,826.54,1,2023
2795,546,380.84,6,2023
2796,781,152.51,9,2024
2797,136,118.82,12,2023
2798,913,943.42,5,2024
2799,230,336.61,6,2023
2800,587,298.37,5,2023
2801,844,365.02,4,2024
2802,737,694.71,1,2023
2803,222,979.74,2,2023
2804,26,472.67,2,2024
2805,94,826.62,7,2023
2806,884,17.47,8,2024
2807,169,753.7,3,2023
2808,63,774.39,12,2023
2809,812,42.16,12,2023
2810,968,764.55,11,2024
2811,686,610.02,7,2023
2812,495,615.24,12,2023
2813,664,525.89,4,2024
2814,783,340.99,1,2023
2815,499,238.21,10,2024
2816,579,764.64,9,2023
2817,848,439.63,11,2023
2818,685,69.9,2,2023
2819,450,100.14,9,2023
2820,957,684.83,8,2024
2821,22,419.74,9,2024
2822,16,871.61,2,2023
2823,151,915.37,7,2024
2824,226,553.33,5,2023
2825,472,692.04,8,2024
2826,409,114.48,5,2024
2827,328,713.62,6,2023
2828,694,280.49,6,2023
2829,240,343.65,8,2023
2830,337,365.63,7,2023
2831,886,228.88,1,2023
2832,853,365.34,9,2024
2833,868,948.04,11,2024
2834,657,780.09,6,2023
2835,278,924.08,11,2023
2836,171,629.68,9,2023
2837,745,968.56,1,2024
2838,228,55.13,10,2024
2839,14,845.26,9,2023
2840,159,521.25,2,2024
2841,588,916.61,4,2024
2842,409,539.03,3,2024
2843,931,367.63,10,2024
2844,459,844.71,5,2024
2845,645,967.18,8,2023
2846,758,354.24,3,2024
2847,644,402.15,2,2024
2848,394,635.89,4,2024
2849,810,287.31,7,2023
2850,121,452.19,11,2023
2851,251,988.32,3,2023
2852,317,422.17,3,2024
2853,958,547.68,4,2023
2854,664,606.67,10,2023
2855,787,860.2,8,2024
2856,413,369.71,7,2023
2857,557,824.91,12,2023
2858,881,159.2,1,2023
2859,155,996.17,9,2023
2860,120,386.56,8,2023
2861,748,794.4,4,2023
2862,784,309.51,4,2024
2863,693,922.98,9,2024
2864,328,138.62,7,2024
2865,337,724.66,10,2024
2866,499,999.17,3,2024
2867,193,327.73,9,2024
2868,581,417.34,7,2023
2869,449,413.44,12,2023
2870,825,204.14,4,2023
2871,618,53.42,5,2023
2872,46,953.84,6,2024
2873,93,861.84,6,2024
2874,755,988.46,3,2023
2875,219,18.72,6,2023
2876,205,105.05,11,2023
2877,862,592.3,4,2023
2878,35,675.13,10,2024
2879,979,913.05,12,2024
2880,977,982.48,12,2024
2881,137,805.69,11,2024
2882,453,462.84,1,2024
2883,87,843.92,11,2023
2884,120,220.27,8,2024
2885,799,333.25,1,2023
2886,642,932.07,4,2023
2887,38,642.38,12,2023
2888,213,110.67,8,2023
2889,548,635.12,4,2023
2890,500,539.25,2,2023
2891,49,802.73,3,2023
2892,683,886.21,10,2023
2893,781,73.84,3,2024
2894,977,854.97,4,2024
2895,621,612.93,5,2024
2896,332,683.34,5,2024
2897,884,346.35,12,2023
2898,114,93.63,3,2023
2899,364,760.0,2,2024
2900,866,739.69,8,2024
2901,715,170.27,5,2023
2902,217,182.74,5,2024
2903,577,955.65,11,2024
2904,237,383.17,5,2023
2905,413,641.18,9,2023
2906,171,458.16,6,2024
2907,552,551.07,2,2023
2908,807,71.77,2,2023
2909,202,978.12,12,2024
2910,160,612.16,9,2024
2911,136,94.09,6,2024
2912,77,958.53,10,2023
2913,150,314.94,6,2023
2914,292,238.39,10,2023
2915,161,615.13,6,2023
2916,937,141.22,4,2023
2917,110,855.69,8,2024
2918,741,480.2,12,2024
2919,291,123.3,10,2023
2920,360,839.41,12,2023
2921,675,949.99,10,2024
2922,137,745.2,11,2023
2923,952,96.36,9,2023
2924,872,115.15,3,2024
2925,13,761.52,10,2024
2926,488,560.04,7,2023
2927,543,657.82,7,2023
2928,107,472.46,8,2024
2929,924,136.1,4,2024
2930,204,315.8,4,2023
2931,768,132.88,1,2024
2932,69,950.21,6,2023
2933,439,463.58,10,2023
2934,309,544.82,11,2023
2935,143,437.4,2,2024
2936,940,86.32,12,2024
2937,34,318.78,9,2024
2938,680,746.54,2,2023
2939,82,811.74,10,2024
2940,937,343.29,12,2023
2941,355,678.63,3,2024
2942,121,912.95,4,2024
2943,230,405.07,2,2024
2944,3,362.68,10,2024
2945,670,222.64,3,2023
2946,83,841.28,5,2024
2947,377,946.37,6,2023
2948,398,117.71,7,2024
2949,289,891.85,8,2023
2950,721,430.38,11,2023
2951,498,75.49,3,2024
2952,32,930.88,4,2024
2953,815,785.84,1,2023
2954,89,335.34,11,2024
2955,194,88.76,6,2023
2956,941,743.05,3,2024
2957,429,702.77,1,2023
2958,979,236.82,1,2023
2959,364,615.15,5,2024
2960,961,282.43,2,2024
2961,641,743.89,11,2024
2962,836,463.6,6,2024
2963,592,742.2,4,2024
2964,126,469.73,3,2023
2965,331,206.48,5,2024
2966,950,807.82,11,2023
2967,351,887.93,4,2023
2968,635,316.74,2,2024
2969,556,177.59,12,2024
2970,222,231.28,1,2024
2971,702,546.68,2,2024
2972,943,638.41,8,2024
2973,381,565.43,8,2024
2974,957,363.85,8,2024
2975,672,431.0,8,2024
2976,78,282.98,1,2024
2977,43,134.94,12,2023
2978,259,49.37,2,2024
2979,843,415.21,11,2024
2980,919,449.89,1,2023
2981,589,901.65,9,2023
2982,197,826.55,7,2024
2983,575,15.94,1,2024
2984,976,457.16,10,2024
2985,217,899.11,8,2023
2986,453,685.66,10,2023
2987,56,431.72,6,2024
2988,223,928.33,8,2023
2989,365,188.03,5,2023
2990,233,577.83,6,2024
2991,30,609.99,11,2024
2992,118,321.66,3,2023
2993,223,198.35,10,2024
2994,729,723.03,3,2023
2995,176,222.38,4,2024
2996,125,393.53,1,2024
2997,121,345.32,5,2023
2998,603,364.06,5,2023
2999,195,636.95,3,2024
3000,48,390.28,5,2024
3001,935,563.6,12,2023
3002,106,387.04,8,2024
3003,402,115.95,5,2024
3004,647,944.33,1,2023
3005,413,481.0,8,2023
3006,593,913.06,3,2024
3007,187,203.5,1,2023
3008,14,467.19,5,2023
3009,923,194.91,10,2024
3010,323,921.18,1,2024
3011,644,310.64,7,2024
3012,470,712.66,10,2024
3013,578,859.81,9,2024
3014,244,265.21,10,2023
3015,242,786.14,9,2023
3016,682,728.74,7,2024
3017,779,757.44,1,2024
3018,755,90.71,8,2023
3019,767,97.59,4,2023
3020,380,203.16,6,2023
3021,104,82.9,1,2024
3022,348,394.09,6,2023
3023,937,940.12,4,2023
3024,869,209.52,9,2024
3025,689,503.71,2,2023
3026,57,257.08,3,2024
3027,481,751.25,10,2023
3028,971,12.22,11,2024
3029,153,136.67,6,2024
3030,250,475.31,7,2024
3031,669,898.7,10,2023
3032,840,560.29,6,2024
3033,182,666.56,11,2023
3034,102,347.52,6,2023
3035,565,41.98,7,2024
3036,736,195.61,5,2023
3037,676,648.77,7,2023
3038,197,208.28,10,2023
3039,609,944.93,12,2024
3040,663,316.47,7,2023
3041,790,209.48,7,2023
3042,62,796.73,8,2024
3043,228,148.64,2,2024
3044,759,979.54,1,2023
3045,537,118.85,6,2024
3046,155,663.39,7,2023
3047,5,558.66,4,2023
3048,824,934.46,9,2024
3049,659,668.27,7,2023
3050,983,843.73,5,2024
3051,66,705.55,5,2024
3052,727,131.83,6,2024
3053,759,747.57,3,2023
3054,134,352.51,8,2024
3055,325,368.81,10,2024
3056,613,614.43,7,2023
3057,295,576.9,9,2023
3058,464,916.79,10,2024
3059,28,89.73,9,2023
3060,130,918.43,7,2024
3061,427,517.51,2,2024
3062,403,798.91,4,2024
3063,193,44.47,11,2024
3064,257,992.43,8,2023
3065,706,235.03,11,2024
3066,127,126.52,4,2023
3067,778,990.23,5,2024
3068,947,401.35,10,2024
3069,913,899.93,5,2023
3070,569,402.7,9,2023
3071,747,900.71,10,2024
3072,14,433.26,8,2023
3073,650,770.09,3,2024
3074,263,194.13,3,2024
3075,182,286.5,1,2023
3076,733,490.11,8,2023
3077,95,899.77,6,2023
3078,121,146.02,7,2024
3079,107,817.48,9,2024
3080,946,233.19,4,2023
3081,5,900.86,12,2023
3082,297,671.87,6,2023
3083,302,525.88,4,2023
3084,73,566.4,8,2024
3085,790,67.71,2,2024
3086,345,568.0,10,2023
3087,959,550.46,4,2023
3088,87,395.92,3,2023
3089,430,185.99,7,2024
3090,756,324.09,6,2023
3091,685,136.5,2,2024
3092,572,739.75,8,2024
3093,10,546.03,1,2023
3094,233,562.46,12,2024
3095,211,23.38,5,2024
3096,414,832.51,10,2023
3097,109,901.15,4,2023
3098,13,274.3,9,2024
3099,573,985.67,7,2023
3100,44,648.19,7,2024
3101,885,551.09,1,2023
3102,294,353.07,6,2024
3103,489,633.54,1,2024
3104,60,595.78,8,2024
3105,590,866.59,11,2024
3106,271,195.33,3,2024
3107,616,577.21,3,2023
3108,587,838.3,6,2024
3109,281,69.07,9,2023
3110,26,228.55,6,2023
3111,678,583.86,3,2023
3112,99,216.7,1,2024
3113,436,644.15,3,2024
3114,478,97.58,4,2024
3115,190,358.03,1,2023
3116,512,244.0,1,2024
3117,697,240.16,2,2023
3118,222,225.74,7,2023
3119,919,491.17,4,2024
3120,504,142.91,6,2023
3121,818,403.19,7,2024
3122,944,700.06,10,2023
3123,449,183.37,9,2024
3124,536,625.94,12,2023
3125,339,119.27,7,2024
3126,551,380.37,4,2024
3127,830,814.56,12,2023
3128,598,279.3,5,2024
3129,332,508.86,12,2024
3130,341,159.22,8,2023
3131,205,213.68,6,2023
3132,694,278.4,6,2023
3133,807,781.12,12,2023
3134,482,406.25,9,2024
3135,236,551.2,4,2023
3136,529,260.41,9,2023
3137,281,910.48,9,2023
3138,515,774.84,10,2024
3139,823,369.24,4,2023
3140,518,102.24,7,2024
3141,920,192.21,12,2023
3142,350,993.7,2,2023
3143,41,272.2,3,2024
3144,138,765.23,9,2024
3145,978,710.74,6,2023
3146,516,376.38,3,2024
3147,903,886.77,1,2024
3148,708,33.72,2,2023
3149,703,697.86,1,2023
3150,539,873.12,9,2023
3151,600,405.59,8,2023
3152,224,194.56,11,2023
3153,690,330.6,6,2024
3154,411,15.09,8,2023
3155,333,414.42,7,2023
3156,585,922.53,4,2023
3157,865,144.43,8,2024
3158,375,991.5,7,2023
3159,595,242.4,12,2024
3160,645,604.56,10,2024
3161,180,397.52,9,2023
3162,410,873.51,1,2024
3163,462,469.2,2,2024
3164,265,475.52,4,2024
3165,927,525.58,1,2023
3166,331,179.53,7,2023
3167,933,97.6,4,2024
3168,113,143.52,3,2023
3169,255,206.82,12,2024
3170,203,742.94,11,2024
3171,738,982.71,1,2023
3172,538,701.24,2,2023
3173,69,914.4,10,2023
3174,553,465.52,4,2023
3175,691,479.67,3,2024
3176,694,444.38,7,2023
3177,605,93.31,6,2023
3178,194,632.45,4,2024
3179,973,68.01,3,2024
3180,322,308.29,2,2024
3181,959,324.4,12,2023
3182,589,679.76,7,2024
3183,206,342.13,10,2024
3184,960,113.92,3,2023
3185,605,757.29,1,2024
3186,602,726.11,10,2024
3187,949,563.65,7,2023
3188,509,323.66,6,2024
3189,497,544.49,11,2024
3190,76,496.12,10,2023
3191,869,224.21,6,2024
3192,927,883.18,2,2024
3193,162,286.07,4,2024
3194,791,197.62,5,2023
3195,926,617.79,4,2023
3196,508,119.41,11,2024
3197,246,696.75,5,2024
3198,989,337.97,10,2023
3199,814,916.42,2,2023
3200,997,910.87,12,2023
3201,261,221.32,5,2023
3202,516,105.32,8,2023
3203,957,468.43,7,2024
3204,673,369.86,1,2024
3205,265,441.1,10,2023
3206,641,473.9,11,2024
